"stream_name","stream_abreviation","Date","Time","I","tempC","DO.meas","atmo.pressure","salinity"
"Córrego Santa Rosa","SR",2023-10-11,"08:14:30",15.69110755,25.828,4.951,1,0
"Córrego Santa Rosa","SR",2023-10-11,"08:24:30",16.22656249,25.846,4.803,1,0
"Córrego Santa Rosa","SR",2023-10-11,"08:34:30",22.69152891,25.864,4.823,1,0
"Córrego Santa Rosa","SR",2023-10-11,"08:44:30",27.17838368,25.884,4.859,1,0
"Córrego Santa Rosa","SR",2023-10-11,"08:54:30",33.17351181,25.906,4.818,1,0
"Córrego Santa Rosa","SR",2023-10-11,"09:04:30",30.70865104,25.932,4.824,1,0
"Córrego Santa Rosa","SR",2023-10-11,"09:14:30",36.45164975,25.954,4.722,1,0
"Córrego Santa Rosa","SR",2023-10-11,"09:24:30",54.20064276,25.978,3.958,1,0
"Córrego Santa Rosa","SR",2023-10-11,"09:34:30",49.12483166,26.008,3.926,1,0
"Córrego Santa Rosa","SR",2023-10-11,"09:44:30",43.32900801,26.036,4.174,1,0
"Córrego Santa Rosa","SR",2023-10-11,"09:54:30",27.88538716,26.06,4.355,1,0
"Córrego Santa Rosa","SR",2023-10-11,"10:04:30",38.67098004,26.076,4.159,1,0
"Córrego Santa Rosa","SR",2023-10-11,"10:14:30",57.87782985,26.094,4.349,1,0
"Córrego Santa Rosa","SR",2023-10-11,"10:24:30",52.12688995,26.128,4.147,1,0
"Córrego Santa Rosa","SR",2023-10-11,"10:34:30",61.54280078,26.156,3.879,1,0
"Córrego Santa Rosa","SR",2023-10-11,"10:44:30",79.46040942,26.192,3.238,1,0
"Córrego Santa Rosa","SR",2023-10-11,"10:54:30",128.8681914,26.336,3.843,1,0
"Córrego Santa Rosa","SR",2023-10-11,"11:04:30",173.6314567,26.42,3.397,1,0
"Córrego Santa Rosa","SR",2023-10-11,"11:14:30",80.35956134,26.498,4.013,1,0
"Córrego Santa Rosa","SR",2023-10-11,"11:24:30",147.5385876,26.54,3.952,1,0
"Córrego Santa Rosa","SR",2023-10-11,"11:34:30",306.4073655,26.664,4.538,1,0
"Córrego Santa Rosa","SR",2023-10-11,"11:44:30",118.0963024,26.676,4.277,1,0
"Córrego Santa Rosa","SR",2023-10-11,"11:54:30",55.8107778,26.66,3.952,1,0
"Córrego Santa Rosa","SR",2023-10-11,"12:04:30",58.33641588,26.684,4.196,1,0
"Córrego Santa Rosa","SR",2023-10-11,"12:14:30",68.15429707,26.754,4.797,1,0
"Córrego Santa Rosa","SR",2023-10-11,"12:24:30",59.9407712,26.802,4.997,1,0
"Córrego Santa Rosa","SR",2023-10-11,"12:34:30",65.87907467,26.824,5.071,1,0
"Córrego Santa Rosa","SR",2023-10-11,"12:44:30",75.17804009,26.816,4.565,1,0
"Córrego Santa Rosa","SR",2023-10-11,"12:54:30",83.50123389,26.8,4.248,1,0
"Córrego Santa Rosa","SR",2023-10-11,"13:04:30",39.95373025,26.782,4.8,1,0
"Córrego Santa Rosa","SR",2023-10-11,"13:14:30",70.42510373,26.746,5.292,1,0
"Córrego Santa Rosa","SR",2023-10-11,"13:24:30",57.76298716,26.7,5.198,1,0
"Córrego Santa Rosa","SR",2023-10-11,"13:34:30",66.33453841,26.696,5.044,1,0
"Córrego Santa Rosa","SR",2023-10-11,"13:44:30",81.9315603,26.672,5.044,1,0
"Córrego Santa Rosa","SR",2023-10-11,"13:54:30",74.72634365,26.66,5.003,1,0
"Córrego Santa Rosa","SR",2023-10-11,"14:04:30",128.2249985,26.656,5.242,1,0
"Córrego Santa Rosa","SR",2023-10-11,"14:14:30",62.9138337,26.662,5.381,1,0
"Córrego Santa Rosa","SR",2023-10-11,"14:24:30",39.48733091,26.672,4.97,1,0
"Córrego Santa Rosa","SR",2023-10-11,"14:34:30",27.64976681,26.642,5.096,1,0
"Córrego Santa Rosa","SR",2023-10-11,"14:44:30",22.86894469,26.602,5.174,1,0
"Córrego Santa Rosa","SR",2023-10-11,"14:54:30",14.32191531,26.548,5.068,1,0
"Córrego Santa Rosa","SR",2023-10-11,"15:04:30",11.51864,26.488,5.355,1,0
"Córrego Santa Rosa","SR",2023-10-11,"15:14:30",12.11549767,26.436,5.348,1,0
"Córrego Santa Rosa","SR",2023-10-11,"15:24:30",13.9049143,26.386,5.082,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"14:00:00",480.2720518,28.14,7.19,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"14:10:00",610.6315235,25.2,7.87,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"14:20:00",338.0972062,24.72,8,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"14:30:00",118.9621783,24.64,8.03,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"14:40:00",79.23535589,24.66,8.03,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"14:50:00",144.5929122,24.72,8.03,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"15:00:00",65.6511724,24.78,8.03,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"15:10:00",51.89613894,24.84,8.01,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"15:20:00",49.58735849,24.88,7.99,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"15:30:00",42.6312,24.94,7.97,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"15:40:00",37.97025554,24.96,7.95,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"15:50:00",35.63300422,24.98,7.9,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"16:00:00",35.63300422,25,7.89,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"16:10:00",34.4625994,25.02,7.85,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"16:20:00",33.29100845,25.02,7.81,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"16:30:00",32.11755,25.02,7.78,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"16:40:00",29.76843617,25.02,7.76,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"16:50:00",27.41389374,25,7.72,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"17:00:00",21.5078,25,7.68,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"17:10:00",11.39916354,24.98,7.64,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"17:20:00",9.606633343,24.96,7.62,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"17:30:00",32.11755,24.94,7.58,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"17:40:00",27.41389374,24.9,7.55,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"17:50:00",19.13733337,24.9,7.52,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"18:00:00",5.488250367,24.86,7.47,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"18:10:00",3.236014472,24.84,7.44,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"18:20:00",1.355848831,24.82,7.42,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"18:30:00",1.204806943,24.8,7.38,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"18:40:00",0.602551736,24.78,7.35,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"18:50:00",0,24.76,7.31,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"19:00:00",0,24.74,7.28,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"19:10:00",0,24.72,7.24,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"19:20:00",0,24.72,7.22,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"19:30:00",0,24.7,7.19,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"19:40:00",0,24.68,7.15,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"19:50:00",0,24.68,7.13,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"20:00:00",0,24.66,7.11,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"20:10:00",0,24.66,7.08,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"20:20:00",0,24.64,7.06,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"20:30:00",0,24.64,7.05,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"20:40:00",0,24.64,7.04,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"20:50:00",0,24.64,7,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"21:00:00",0,24.64,6.99,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"21:10:00",0,24.64,6.97,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"21:20:00",0,24.62,6.97,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"21:30:00",0,24.62,6.95,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"21:40:00",0,24.62,6.93,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"21:50:00",0,24.62,6.92,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"22:00:00",0,24.62,6.91,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"22:10:00",0,24.6,6.89,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"22:20:00",0,24.6,6.89,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"22:30:00",0,24.58,6.88,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"22:40:00",0,24.56,6.88,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"22:50:00",0,24.54,6.87,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"23:00:00",0,24.52,6.87,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"23:10:00",0,24.5,6.87,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"23:20:00",0,24.46,6.87,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"23:30:00",0,24.44,6.85,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"23:40:00",0,24.42,6.85,1,0
"Ribeirão Chiqueirão","RB",2023-08-10,"23:50:00",0,24.38,6.85,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"00:00:00",0,24.36,6.85,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"00:10:00",0,24.32,6.85,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"00:20:00",0,24.28,6.85,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"00:30:00",0,24.24,6.85,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"00:40:00",0,24.2,6.85,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"00:50:00",0,24.16,6.86,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"01:00:00",0,24.14,6.86,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"01:10:00",0,24.08,6.86,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"01:20:00",0,24.04,6.87,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"01:30:00",0,24,6.87,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"01:40:00",0,23.96,6.87,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"01:50:00",0,23.92,6.89,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"02:00:00",0,23.88,6.89,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"02:10:00",0,23.84,6.9,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"02:20:00",0,23.8,6.9,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"02:30:00",0,23.76,6.9,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"02:40:00",0,23.72,6.91,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"02:50:00",0,23.68,6.91,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"03:00:00",0,23.64,6.92,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"03:10:00",0,23.6,6.93,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"03:20:00",0,23.56,6.93,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"03:30:00",0,23.52,6.93,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"03:40:00",0,23.48,6.94,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"03:50:00",0,23.46,6.95,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"04:00:00",0,23.42,6.95,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"04:10:00",0,23.38,6.96,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"04:20:00",0,23.36,6.97,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"04:30:00",0,23.32,6.99,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"04:40:00",0,23.28,6.99,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"04:50:00",0,23.26,6.99,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"05:00:00",0,23.22,6.98,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"05:10:00",0,23.2,7.01,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"05:20:00",0,23.16,7,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"05:30:00",0,23.14,7.02,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"05:40:00",0,23.1,7.03,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"05:50:00",0,23.08,7.03,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"06:00:00",0,23.04,7.03,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"06:10:00",0,23.02,7.04,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"06:20:00",0,22.98,7.04,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"06:30:00",0,22.96,7.05,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"06:40:00",0,22.92,7.05,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"06:50:00",0,22.9,7.05,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"07:00:00",0.301662848,22.86,7.06,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"07:10:00",0.97890856,22.84,7.07,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"07:20:00",1.806765622,22.8,7.07,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"07:30:00",2.333672886,22.78,7.07,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"07:40:00",2.709496875,22.74,7.08,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"07:50:00",5.112586448,22.72,7.1,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"08:00:00",9.606633343,22.7,7.11,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"08:10:00",13.78574447,22.68,7.12,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"08:20:00",13.1897174,22.66,7.13,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"08:30:00",12.59270102,22.64,7.15,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"08:40:00",25.05528962,22.64,7.15,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"08:50:00",49.58735849,22.62,7.17,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"09:00:00",16.76143194,22.62,7.19,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"09:10:00",19.13733337,22.62,7.2,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"09:20:00",26.23518474,22.64,7.22,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"09:30:00",20.32315974,22.64,7.22,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"09:40:00",35.63300422,22.66,7.24,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"09:50:00",63.3708628,22.68,7.25,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"10:00:00",70.19821689,22.7,7.26,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"10:10:00",29.76843617,22.72,7.31,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"10:20:00",70.19821689,22.74,7.34,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"10:30:00",201.7397188,22.78,7.38,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"10:40:00",72.46429174,22.84,7.41,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"10:50:00",110.2667337,22.88,7.45,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"11:00:00",88.19656158,22.96,7.49,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"11:10:00",225.0924699,23,7.52,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"11:20:00",297.9983048,23.08,7.57,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"11:30:00",136.1252676,23.18,7.61,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"11:40:00",255.1658702,23.26,7.64,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"11:50:00",350.8562074,23.34,7.66,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"12:00:00",421.0314247,23.44,7.7,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"12:10:00",315.0385839,23.55,7.735,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"12:20:00",185.7915516,23.66,7.77,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"12:30:00",363.3114753,23.74,7.8,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"12:40:00",410.094812,23.82,7.79,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"12:50:00",350.8562074,23.94,7.83,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"13:00:00",262.4945262,24.02,7.85,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"13:10:00",105.8905364,24.12,7.87,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"13:20:00",375.46301,24.2,7.89,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"13:30:00",297.9983048,24.3,7.9,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"13:40:00",144.5929122,24.36,7.92,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"13:50:00",177.703568,24.44,7.93,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"14:00:00",131.8629702,24.54,7.95,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"14:10:00",21.5078,24.62,7.93,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"14:20:00",209.5999025,24.64,7.94,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"14:30:00",44.9548904,24.7,7.92,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"14:40:00",101.4959952,24.74,7.92,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"14:50:00",35.63300422,24.8,7.9,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"15:00:00",136.1252676,24.84,7.89,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"15:10:00",110.2667337,24.9,7.87,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"15:20:00",37.97025554,24.96,7.85,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"15:30:00",26.23518474,25,7.84,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"15:40:00",25.05528962,25.02,7.8,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"15:50:00",17.35567984,25.06,7.78,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"16:00:00",29.76843617,25.1,7.78,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"16:10:00",25.05528962,25.12,7.74,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"16:20:00",34.4625994,25.14,7.72,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"16:30:00",12.59270102,25.14,7.7,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"16:40:00",6.98695998,25.14,7.66,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"16:50:00",5.488250367,25.14,7.63,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"17:00:00",4.286972355,25.12,7.6,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"17:10:00",4.13699072,25.1,7.56,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"17:20:00",6.98695998,25.08,7.52,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"17:30:00",8.634652072,25.08,7.49,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"17:40:00",5.187867934,25.04,7.45,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"17:50:00",6.313048447,25.02,7.41,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"18:00:00",4.512258847,25,7.39,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"18:10:00",3.310714061,24.98,7.36,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"18:20:00",1.28033022,24.96,7.34,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"18:30:00",0.904066147,24.94,7.3,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"18:40:00",0.150490755,24.92,7.27,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"18:50:00",0,24.9,7.23,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"19:00:00",0,24.9,7.21,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"19:10:00",0,24.88,7.18,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"19:20:00",0,24.86,7.14,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"19:30:00",0,24.84,7.12,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"19:40:00",0,24.84,7.09,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"19:50:00",0,24.82,7.05,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"20:00:00",0,24.8,7.04,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"20:10:00",0,24.8,7.02,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"20:20:00",0,24.8,6.98,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"20:30:00",0,24.8,6.97,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"20:40:00",0,24.8,6.95,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"20:50:00",0,24.82,6.93,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"21:00:00",0,24.82,6.9,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"21:10:00",0,24.84,6.89,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"21:20:00",0,24.84,6.88,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"21:30:00",0,24.86,6.86,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"21:40:00",0,24.86,6.85,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"21:50:00",0,24.88,6.83,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"22:00:00",0,24.88,6.82,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"22:10:00",0,24.88,6.82,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"22:20:00",0,24.9,6.8,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"22:30:00",0,24.9,6.79,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"22:40:00",0,24.88,6.79,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"22:50:00",0,24.88,6.78,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"23:00:00",0,24.88,6.77,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"23:10:00",0,24.88,6.75,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"23:20:00",0,24.86,6.75,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"23:30:00",0,24.86,6.74,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"23:40:00",0,24.84,6.74,1,0
"Ribeirão Chiqueirão","RB",2023-08-11,"23:50:00",0,24.82,6.74,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"00:00:00",0,24.8,6.73,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"00:10:00",0,24.78,6.73,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"00:20:00",0,24.76,6.73,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"00:30:00",0,24.74,6.73,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"00:40:00",0,24.72,6.73,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"00:50:00",0,24.7,6.72,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"01:00:00",0,24.68,6.72,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"01:10:00",0,24.66,6.73,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"01:20:00",0,24.64,6.74,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"01:30:00",0,24.62,6.73,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"01:40:00",0,24.58,6.73,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"01:50:00",0,24.56,6.74,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"02:00:00",0,24.54,6.74,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"02:10:00",0,24.52,6.75,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"02:20:00",0,24.48,6.75,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"02:30:00",0,24.46,6.75,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"02:40:00",0,24.42,6.76,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"02:50:00",0,24.4,6.76,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"03:00:00",0,24.38,6.76,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"03:10:00",0,24.36,6.76,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"03:20:00",0,24.32,6.76,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"03:30:00",0,24.3,6.76,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"03:40:00",0,24.28,6.78,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"03:50:00",0,24.26,6.78,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"04:00:00",0,24.24,6.78,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"04:10:00",0,24.2,6.78,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"04:20:00",0,24.18,6.8,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"04:30:00",0,24.16,6.8,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"04:40:00",0,24.14,6.8,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"04:50:00",0,24.12,6.81,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"05:00:00",0,24.1,6.81,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"05:10:00",0,24.08,6.81,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"05:20:00",0,24.06,6.81,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"05:30:00",0,24.04,6.82,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"05:40:00",0,24.02,6.82,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"05:50:00",0,23.98,6.82,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"06:00:00",0,23.96,6.83,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"06:10:00",0,23.94,6.83,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"06:20:00",0,23.92,6.83,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"06:30:00",0,23.9,6.83,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"06:40:00",0,23.88,6.83,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"06:50:00",0,23.86,6.83,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"07:00:00",0.075597667,23.84,6.83,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"07:10:00",0.526986598,23.82,6.84,1,0
"Ribeirão Chiqueirão","RB",2023-08-12,"07:20:00",2.333672886,23.8,6.84,1,0
