stream_name,stream_abreviation,sampling_date,sampling_datetime,time_period,travertine_deposition,par_umol_m2_s,temp_c,specific_cond_uS_cm,dissolved_oxygen_mgL,dissolved_oxygen_percent,calcium_mgL
Rio Açúcar,RA,20230831,20230831 05:50:00,Nighttime,Active,0,25.44,425.2,7.22,91.1,64.396
Rio Açúcar,RA,20230831,20230831 06:00:00,Nighttime,Active,0,25.42,421.1,7.22,91.1,63.453
Rio Açúcar,RA,20230831,20230831 06:10:00,Nighttime,Active,0,25.4,419.5,7.23,91.2,63.085
Rio Açúcar,RA,20230831,20230831 06:20:00,Nighttime,Active,0,25.4,419.2,7.22,91.1,63.016
Rio Açúcar,RA,20230831,20230831 06:30:00,Nighttime,Active,0,25.38,419,7.24,91.3,62.97
Rio Açúcar,RA,20230831,20230831 06:40:00,Nighttime,Active,0,25.36,418.8,7.25,91.4,62.924
Rio Açúcar,RA,20230831,20230831 06:50:00,Nighttime,Active,0.452116537,25.34,417.8,7.24,91.2,62.694
Rio Açúcar,RA,20230831,20230831 07:00:00,Daytime,Active,1.731973885,25.32,418.1,7.28,91.7,62.763
Rio Açúcar,RA,20230831,20230831 07:10:00,Daytime,Active,3.46079752,25.3,417.8,7.27,91.6,62.694
Rio Açúcar,RA,20230831,20230831 07:20:00,Daytime,Active,5.787861811,25.3,417.6,7.28,91.7,62.648
Rio Açúcar,RA,20230831,20230831 07:30:00,Daytime,Active,8.933485904,25.3,415.5,7.3,92,62.165
Rio Açúcar,RA,20230831,20230831 07:40:00,Daytime,Active,10.20443994,25.28,414.8,7.32,92.2,62.004
Rio Açúcar,RA,20230831,20230831 07:50:00,Daytime,Active,12.59270102,25.28,414.8,7.34,92.5,62.004
Rio Açúcar,RA,20230831,20230831 08:00:00,Daytime,Active,12.59270102,25.28,413.7,7.36,92.7,61.751
Rio Açúcar,RA,20230831,20230831 08:10:00,Daytime,Active,14.38147502,25.26,414.1,7.39,93,61.843
Rio Açúcar,RA,20230831,20230831 08:20:00,Daytime,Active,16.76143194,25.26,412.7,7.4,93.1,61.521
Rio Açúcar,RA,20230831,20230831 08:30:00,Daytime,Active,19.13733337,25.28,412.3,7.44,93.7,61.429
Rio Açúcar,RA,20230831,20230831 08:40:00,Daytime,Active,26.23518474,25.28,410.4,7.48,94.2,60.992
Rio Açúcar,RA,20230831,20230831 08:50:00,Daytime,Active,30.94358614,25.28,409.2,7.51,94.6,60.716
Rio Açúcar,RA,20230831,20230831 09:00:00,Daytime,Active,36.80222294,25.3,409.1,7.54,95,60.693
Rio Açúcar,RA,20230831,20230831 09:10:00,Daytime,Active,42.6312,25.32,406,7.59,95.7,59.98
Rio Açúcar,RA,20230831,20230831 09:20:00,Daytime,Active,42.6312,25.32,405.4,7.61,95.9,59.842
Rio Açúcar,RA,20230831,20230831 09:30:00,Daytime,Active,42.6312,25.34,404.2,7.64,96.4,59.566
Rio Açúcar,RA,20230831,20230831 09:40:00,Daytime,Active,44.9548904,25.36,405.2,7.67,96.7,59.796
Rio Açúcar,RA,20230831,20230831 09:50:00,Daytime,Active,44.9548904,25.38,403.9,7.72,97.4,59.497
Rio Açúcar,RA,20230831,20230831 10:00:00,Daytime,Active,49.58735849,25.4,402.6,7.75,97.8,59.198
Rio Açúcar,RA,20230831,20230831 10:10:00,Daytime,Active,49.58735849,25.42,400.9,7.78,98.2,58.807
Rio Açúcar,RA,20230831,20230831 10:20:00,Daytime,Active,44.9548904,25.44,401.4,7.81,98.6,58.922
Rio Açúcar,RA,20230831,20230831 10:30:00,Daytime,Active,44.9548904,25.46,401.3,7.84,99.1,58.899
Rio Açúcar,RA,20230831,20230831 10:40:00,Daytime,Active,58.79534469,25.5,397.4,7.88,99.7,58.002
Rio Açúcar,RA,20230831,20230831 10:50:00,Daytime,Active,63.3708628,25.54,397.5,7.92,100.3,58.025
Rio Açúcar,RA,20230831,20230831 11:00:00,Daytime,Active,72.46429174,25.58,396.5,8.07,102.1,57.795
Rio Açúcar,RA,20230831,20230831 11:10:00,Daytime,Active,92.64868943,25.64,394.5,8.05,102,57.335
Rio Açúcar,RA,20230831,20230831 11:20:00,Daytime,Active,92.64868943,25.74,391.6,8.15,103.5,56.668
Rio Açúcar,RA,20230831,20230831 11:30:00,Daytime,Active,110.2667337,25.82,391.4,8.3,105.6,56.622
Rio Açúcar,RA,20230831,20230831 11:40:00,Daytime,Active,217.3841528,25.98,388.6,8.25,105.3,55.978
Rio Açúcar,RA,20230831,20230831 11:50:00,Daytime,Active,185.7915516,26.06,385,8.19,104.6,55.15
Rio Açúcar,RA,20230831,20230831 12:00:00,Daytime,Active,79.23535589,25.96,392.7,8.05,102.6,56.921
Rio Açúcar,RA,20230831,20230831 12:10:00,Daytime,Active,105.8905364,25.98,392.6,8.11,103.5,56.898
Rio Açúcar,RA,20230831,20230831 12:20:00,Daytime,Active,92.64868943,26.04,390.2,8.13,103.9,56.346
Rio Açúcar,RA,20230831,20230831 12:30:00,Daytime,Active,284.0248943,26.14,386.8,8.35,106.8,55.564
Rio Açúcar,RA,20230831,20230831 12:40:00,Daytime,Active,232.7243024,26.26,384.6,8.33,106.8,55.058
Rio Açúcar,RA,20230831,20230831 12:50:00,Daytime,Active,255.1658702,26.38,382.3,8.29,106.5,54.529
Rio Açúcar,RA,20230831,20230831 13:00:00,Daytime,Active,225.0924699,26.44,383.4,8.42,108.3,54.782
Rio Açúcar,RA,20230831,20230831 13:10:00,Daytime,Active,240.2807583,26.54,379.6,8.29,106.8,53.908
Rio Açúcar,RA,20230831,20230831 13:20:00,Daytime,Active,217.3841528,26.62,378.6,8.27,106.7,53.678
Rio Açúcar,RA,20230831,20230831 13:30:00,Daytime,Active,185.7915516,26.7,379.3,8.25,106.6,53.839
Rio Açúcar,RA,20230831,20230831 13:40:00,Daytime,Active,144.5929122,26.76,378.3,8.19,105.9,53.609
Rio Açúcar,RA,20230831,20230831 13:50:00,Daytime,Active,217.3841528,26.86,377,8.2,106.3,53.31
Rio Açúcar,RA,20230831,20230831 14:00:00,Daytime,Active,209.5999025,26.9,377.8,8.12,105.3,53.494
Rio Açúcar,RA,20230831,20230831 14:10:00,Daytime,Active,185.7915516,26.98,378.1,8.18,106.3,53.563
Rio Açúcar,RA,20230831,20230831 14:20:00,Daytime,Active,232.7243024,27.04,376.1,8.19,106.5,53.103
Rio Açúcar,RA,20230831,20230831 14:30:00,Daytime,Active,209.5999025,27.08,375.3,8.07,105,52.919
Rio Açúcar,RA,20230831,20230831 14:40:00,Daytime,Active,193.8036018,27.12,376.9,8.09,105.4,53.287
Rio Açúcar,RA,20230831,20230831 14:50:00,Daytime,Active,209.5999025,27.16,374.9,8.08,105.3,52.827
Rio Açúcar,RA,20230831,20230831 15:00:00,Daytime,Active,152.9846236,27.2,374.9,8.05,105,52.827
Rio Açúcar,RA,20230831,20230831 15:10:00,Daytime,Active,152.9846236,27.24,376.1,8.01,104.6,53.103
Rio Açúcar,RA,20230831,20230831 15:20:00,Daytime,Active,185.7915516,27.26,374.2,7.98,104.2,52.666
Rio Açúcar,RA,20230831,20230831 15:30:00,Daytime,Active,136.1252676,27.28,377,7.95,103.8,53.31
Rio Açúcar,RA,20230831,20230831 15:40:00,Daytime,Active,131.8629702,27.3,377.1,7.89,103.1,53.333
Rio Açúcar,RA,20230831,20230831 15:50:00,Daytime,Active,136.1252676,27.3,377.9,7.89,103.1,53.517
Rio Açúcar,RA,20230831,20230831 16:00:00,Daytime,Active,110.2667337,27.3,382,7.82,102.2,54.46
Rio Açúcar,RA,20230831,20230831 16:10:00,Daytime,Active,101.4959952,27.28,386.3,7.81,102,55.449
Rio Açúcar,RA,20230831,20230831 16:20:00,Daytime,Active,97.08183396,27.24,391.5,7.73,100.9,56.645
Rio Açúcar,RA,20230831,20230831 16:30:00,Daytime,Active,74.72627805,27.22,393.9,7.76,101.3,57.197
Rio Açúcar,RA,20230831,20230831 16:40:00,Daytime,Active,72.46429174,27.2,396.1,7.71,100.6,57.703
Rio Açúcar,RA,20230831,20230831 16:50:00,Daytime,Active,42.6312,27.16,397.1,7.68,100.1,57.933
Rio Açúcar,RA,20230831,20230831 17:00:00,Daytime,Active,44.9548904,27.14,399.2,7.65,99.7,58.416
Rio Açúcar,RA,20230831,20230831 17:10:00,Daytime,Active,51.89613894,27.1,400.5,7.62,99.2,58.715
Rio Açúcar,RA,20230831,20230831 17:20:00,Daytime,Active,32.11755,27.06,401.7,7.58,98.6,58.991
Rio Açúcar,RA,20230831,20230831 17:30:00,Daytime,Active,16.1668875,27,402.4,7.54,98,59.152
Rio Açúcar,RA,20230831,20230831 17:40:00,Daytime,Active,9.606633343,26.94,403.9,7.48,97.1,59.497
Rio Açúcar,RA,20230831,20230831 17:50:00,Daytime,Active,8.110471875,26.9,404.8,7.46,96.8,59.704
Rio Açúcar,RA,20230831,20230831 18:00:00,Daytime,Active,5.787861811,26.86,406.2,7.41,96,60.026
Rio Açúcar,RA,20230831,20230831 18:10:00,Daytime,Active,3.686236985,26.8,406.7,7.36,95.3,60.141
Rio Açúcar,RA,20230831,20230831 18:20:00,Daytime,Active,1.355848831,26.76,407.6,7.34,95,60.348
Rio Açúcar,RA,20230831,20230831 18:30:00,Daytime,Active,0.752968445,26.72,408.4,7.33,94.8,60.532
Rio Açúcar,RA,20230831,20230831 18:40:00,Daytime,Active,0.226079134,26.66,408.9,7.31,94.4,60.647
Rio Açúcar,RA,20230831,20230831 18:50:00,Daytime,Active,0,26.62,409.6,7.26,93.7,60.808
Rio Açúcar,RA,20230831,20230831 19:00:00,Nighttime,Active,0,26.58,409.8,7.24,93.4,60.854
Rio Açúcar,RA,20230831,20230831 19:10:00,Nighttime,Active,0,26.54,409.8,7.22,93,60.854
Rio Açúcar,RA,20230831,20230831 19:20:00,Nighttime,Active,0,26.5,409.1,7.21,92.9,60.693
Rio Açúcar,RA,20230831,20230831 19:30:00,Nighttime,Active,0,26.46,409.6,7.17,92.3,60.808
Rio Açúcar,RA,20230831,20230831 19:40:00,Nighttime,Active,0,26.44,409.7,7.2,92.6,60.831
Rio Açúcar,RA,20230831,20230831 19:50:00,Nighttime,Active,0,26.4,410.4,7.17,92.2,60.992
Rio Açúcar,RA,20230831,20230831 20:00:00,Nighttime,Active,0,26.36,409.9,7.17,92.1,60.877
Rio Açúcar,RA,20230831,20230831 20:10:00,Nighttime,Active,0,26.34,409.8,7.16,92,60.854
Rio Açúcar,RA,20230831,20230831 20:20:00,Nighttime,Active,0,26.32,409.8,7.15,91.8,60.854
Rio Açúcar,RA,20230831,20230831 20:30:00,Nighttime,Active,0,26.28,410,7.11,91.2,60.9
Rio Açúcar,RA,20230831,20230831 20:40:00,Nighttime,Active,0,26.26,410.2,7.13,91.3,60.946
Rio Açúcar,RA,20230831,20230831 20:50:00,Nighttime,Active,0,26.24,410.1,7.11,91,60.923
Rio Açúcar,RA,20230831,20230831 21:00:00,Nighttime,Active,0,26.22,409.8,7.13,91.3,60.854
Rio Açúcar,RA,20230831,20230831 21:10:00,Nighttime,Active,0,26.2,409.5,7.11,91,60.785
Rio Açúcar,RA,20230831,20230831 21:20:00,Nighttime,Active,0,26.18,409.7,7.13,91.2,60.831
Rio Açúcar,RA,20230831,20230831 21:30:00,Nighttime,Active,0,26.16,409.1,7.15,91.5,60.693
Rio Açúcar,RA,20230831,20230831 21:40:00,Nighttime,Active,0,26.16,409.2,7.14,91.3,60.716
Rio Açúcar,RA,20230831,20230831 21:50:00,Nighttime,Active,0,26.14,409.4,7.17,91.7,60.762
Rio Açúcar,RA,20230831,20230831 22:00:00,Nighttime,Active,0,26.14,409.1,7.14,91.3,60.693
Rio Açúcar,RA,20230831,20230831 22:10:00,Nighttime,Active,0,26.12,409.1,7.12,91,60.693
Rio Açúcar,RA,20230831,20230831 22:20:00,Nighttime,Active,0,26.12,408.9,7.09,90.7,60.647
Rio Açúcar,RA,20230831,20230831 22:30:00,Nighttime,Active,0,26.12,408.9,7.17,91.7,60.647
Rio Açúcar,RA,20230831,20230831 22:40:00,Nighttime,Active,0,26.1,408.6,7.19,91.9,60.578
Rio Açúcar,RA,20230831,20230831 22:50:00,Nighttime,Active,0,26.1,408.7,7.15,91.4,60.601
Rio Açúcar,RA,20230831,20230831 23:00:00,Nighttime,Active,0,26.1,408.7,7.15,91.4,60.601
Rio Açúcar,RA,20230831,20230831 23:10:00,Nighttime,Active,0,26.1,408.7,7.17,91.7,60.601
Rio Açúcar,RA,20230831,20230831 23:20:00,Nighttime,Active,0,26.1,408.6,7.2,92,60.578
Rio Açúcar,RA,20230831,20230831 23:30:00,Nighttime,Active,0,26.1,408.3,7.19,91.9,60.509
Rio Açúcar,RA,20230831,20230831 23:40:00,Nighttime,Active,0,26.1,407.9,7.19,91.9,60.417
Rio Açúcar,RA,20230831,20230831 23:50:00,Nighttime,Active,0,26.1,408.3,7.18,91.7,60.509
Rio Açúcar,RA,20230901,20230901 00:00:00,Nighttime,Active,0,26.1,408.4,7.16,91.5,60.532
Rio Açúcar,RA,20230901,20230901 00:10:00,Nighttime,Active,0,26.1,408.3,7.19,91.9,60.509
Rio Açúcar,RA,20230901,20230901 00:20:00,Nighttime,Active,0,26.1,408.3,7.19,91.9,60.509
Rio Açúcar,RA,20230901,20230901 00:30:00,Nighttime,Active,0,26.1,407.6,7.19,91.9,60.348
Rio Açúcar,RA,20230901,20230901 00:40:00,Nighttime,Active,0,26.08,408,7.2,92,60.44
Rio Açúcar,RA,20230901,20230901 00:50:00,Nighttime,Active,0,26.08,407.6,7.18,91.7,60.348
Rio Açúcar,RA,20230901,20230901 01:00:00,Nighttime,Active,0,26.08,407.6,7.19,91.9,60.348
Rio Açúcar,RA,20230901,20230901 01:10:00,Nighttime,Active,0,26.08,407.7,7.18,91.8,60.371
Rio Açúcar,RA,20230901,20230901 01:20:00,Nighttime,Active,0,26.08,408.1,7.18,91.8,60.463
Rio Açúcar,RA,20230901,20230901 01:30:00,Nighttime,Active,0,26.08,407.7,7.18,91.8,60.371
Rio Açúcar,RA,20230901,20230901 01:40:00,Nighttime,Active,0,26.06,407.8,7.17,91.6,60.394
Rio Açúcar,RA,20230901,20230901 01:50:00,Nighttime,Active,0,26.06,408,7.18,91.8,60.44
Rio Açúcar,RA,20230901,20230901 02:00:00,Nighttime,Active,0,26.06,408,7.18,91.8,60.44
Rio Açúcar,RA,20230901,20230901 02:10:00,Nighttime,Active,0,26.04,408,7.18,91.6,60.44
Rio Açúcar,RA,20230901,20230901 02:20:00,Nighttime,Active,0,26.04,407.8,7.19,91.7,60.394
Rio Açúcar,RA,20230901,20230901 02:30:00,Nighttime,Active,0,26.02,407.1,7.19,91.7,60.233
Rio Açúcar,RA,20230901,20230901 02:40:00,Nighttime,Active,0,26.02,408.2,7.21,92,60.486
Rio Açúcar,RA,20230901,20230901 02:50:00,Nighttime,Active,0,26,409.1,7.2,91.8,60.693
Rio Açúcar,RA,20230901,20230901 03:00:00,Nighttime,Active,0,25.98,409.2,7.2,91.8,60.716
Rio Açúcar,RA,20230901,20230901 03:10:00,Nighttime,Active,0,25.98,409.1,7.2,91.8,60.693
Rio Açúcar,RA,20230901,20230901 03:20:00,Nighttime,Active,0,25.96,408.8,7.2,91.8,60.624
Rio Açúcar,RA,20230901,20230901 03:30:00,Nighttime,Active,0,25.94,408.6,7.2,91.8,60.578
Rio Açúcar,RA,20230901,20230901 03:40:00,Nighttime,Active,0,25.94,408.7,7.23,92.2,60.601
Rio Açúcar,RA,20230901,20230901 03:50:00,Nighttime,Active,0,25.92,408.8,7.2,91.7,60.624
Rio Açúcar,RA,20230901,20230901 04:00:00,Nighttime,Active,0,25.9,409,7.21,91.9,60.67
Rio Açúcar,RA,20230901,20230901 04:10:00,Nighttime,Active,0,25.88,408.7,7.22,92,60.601
Rio Açúcar,RA,20230901,20230901 04:20:00,Nighttime,Active,0,25.86,408.5,7.23,92.1,60.555
Rio Açúcar,RA,20230901,20230901 04:30:00,Nighttime,Active,0,25.84,408.8,7.22,91.9,60.624
Rio Açúcar,RA,20230901,20230901 04:40:00,Nighttime,Active,0,25.82,408.9,7.22,91.9,60.647
Rio Açúcar,RA,20230901,20230901 04:50:00,Nighttime,Active,0,25.8,409.1,7.23,91.9,60.693
Rio Açúcar,RA,20230901,20230901 05:00:00,Nighttime,Active,0,25.78,408.9,7.24,92,60.647
Rio Açúcar,RA,20230901,20230901 05:10:00,Nighttime,Active,0,25.76,408.7,7.24,91.9,60.601
Rio Açúcar,RA,20230901,20230901 05:20:00,Nighttime,Active,0,25.74,407.9,7.26,92.2,60.417
Rio Açúcar,RA,20230901,20230901 05:30:00,Nighttime,Active,0,25.72,407.7,7.25,92,60.371
Rio Açúcar,RA,20230901,20230901 05:40:00,Nighttime,Active,0,25.7,407.5,7.25,92,60.325
Rio Açúcar,RA,20230901,20230901 05:50:00,Nighttime,Active,0,25.68,407.7,7.25,92,60.371
Rio Açúcar,RA,20230901,20230901 06:00:00,Nighttime,Active,0,25.66,407.9,7.25,91.9,60.417
Rio Açúcar,RA,20230901,20230901 06:10:00,Nighttime,Active,0,25.64,408.2,7.26,92,60.486
Rio Açúcar,RA,20230901,20230901 06:20:00,Nighttime,Active,0,25.62,408.3,7.27,92.1,60.509
Rio Açúcar,RA,20230901,20230901 06:30:00,Nighttime,Active,0,25.6,408.5,7.27,92.1,60.555
Rio Açúcar,RA,20230901,20230901 06:40:00,Nighttime,Active,0.075597667,25.58,408.7,7.27,92.1,60.601
Rio Açúcar,RA,20230901,20230901 06:50:00,Nighttime,Active,0.452116537,25.56,408.4,7.29,92.3,60.532
Rio Açúcar,RA,20230901,20230901 07:00:00,Daytime,Active,1.882251704,25.54,408.3,7.29,92.3,60.509
Rio Açúcar,RA,20230901,20230901 07:10:00,Daytime,Active,3.46079752,25.52,407.7,7.32,92.5,60.371
Rio Açúcar,RA,20230901,20230901 07:20:00,Daytime,Active,4.962706637,25.5,407.4,7.32,92.5,60.302
Rio Açúcar,RA,20230901,20230901 07:30:00,Daytime,Active,6.162620345,25.48,406.5,7.34,92.7,60.095
Rio Açúcar,RA,20230901,20230901 07:40:00,Daytime,Active,7.36204372,25.48,405.9,7.35,92.9,59.957
Rio Açúcar,RA,20230901,20230901 07:50:00,Daytime,Active,8.410130573,25.46,404.5,7.37,93.1,59.635
Rio Açúcar,RA,20230901,20230901 08:00:00,Daytime,Active,9.382292595,25.46,403.5,7.39,93.4,59.405
Rio Açúcar,RA,20230901,20230901 08:10:00,Daytime,Active,10.20443994,25.44,402,7.4,93.5,59.06
Rio Açúcar,RA,20230901,20230901 08:20:00,Daytime,Active,10.80195,25.44,400.7,7.41,93.6,58.761
Rio Açúcar,RA,20230901,20230901 08:30:00,Daytime,Active,11.39916354,25.44,399.5,7.44,94,58.485
Rio Açúcar,RA,20230901,20230901 08:40:00,Daytime,Active,12.59270102,25.44,397.7,7.46,94.1,58.071
Rio Açúcar,RA,20230901,20230901 08:50:00,Daytime,Active,13.1897174,25.46,396.5,7.49,94.6,57.795
Rio Açúcar,RA,20230901,20230901 09:00:00,Daytime,Active,13.78574447,25.46,395.1,7.52,95,57.473
Rio Açúcar,RA,20230901,20230901 09:10:00,Daytime,Active,19.13733337,25.48,393.9,7.55,95.4,57.197
Rio Açúcar,RA,20230901,20230901 09:20:00,Daytime,Active,25.05528962,25.5,390.8,7.58,95.8,56.484
Rio Açúcar,RA,20230901,20230901 09:30:00,Daytime,Active,37.97025554,25.54,380.7,7.67,97.1,54.161
Rio Açúcar,RA,20230901,20230901 09:40:00,Daytime,Active,58.79534469,25.6,372.4,7.72,97.7,52.252
Rio Açúcar,RA,20230901,20230901 09:50:00,Daytime,Active,63.3708628,25.66,359.5,7.77,98.5,49.285
Rio Açúcar,RA,20230901,20230901 10:00:00,Daytime,Active,92.64868943,25.66,352.9,7.76,98.4,47.767
Rio Açúcar,RA,20230901,20230901 10:10:00,Daytime,Active,25.05528962,25.68,356.4,7.73,98,48.572
Rio Açúcar,RA,20230901,20230901 10:20:00,Daytime,Active,23.8742084,25.7,366,7.75,98.3,50.78
Rio Açúcar,RA,20230901,20230901 10:30:00,Daytime,Active,44.9548904,25.76,366.1,7.79,99,50.803
Rio Açúcar,RA,20230901,20230901 10:40:00,Daytime,Active,32.11755,25.84,354.2,7.83,99.6,48.066
Rio Açúcar,RA,20230901,20230901 10:50:00,Daytime,Active,110.2667337,25.9,349.3,7.92,100.8,46.939
Rio Açúcar,RA,20230901,20230901 11:00:00,Daytime,Active,35.63300422,25.96,342.5,7.96,101.5,45.375
Rio Açúcar,RA,20230901,20230901 11:10:00,Daytime,Active,97.08183396,26,342.6,7.9,100.7,45.398
Rio Triste,RT,20230801,20230801 12:40:00,Daytime,Non-active,4.587577529,28.06,394.56,,,57.3488
Rio Triste,RT,20230801,20230801 12:50:00,Daytime,Non-active,5.638065334,27.272,393.35,,,57.0705
Rio Triste,RT,20230801,20230801 13:00:00,Daytime,Non-active,5.488250367,27.272,401.25,,,58.8875
Rio Triste,RT,20230801,20230801 13:10:00,Daytime,Non-active,5.713314248,27.272,395.35,,,57.5305
Rio Triste,RT,20230801,20230801 13:20:00,Daytime,Non-active,3.911634718,27.272,392.55,,,56.8865
Rio Triste,RT,20230801,20230801 13:30:00,Daytime,Non-active,3.611560422,27.272,392.95,,,56.9785
Rio Triste,RT,20230801,20230801 13:40:00,Daytime,Non-active,3.611560422,27.272,392.95,,,56.9785
Rio Triste,RT,20230801,20230801 13:50:00,Daytime,Non-active,3.386107133,27.272,393.35,,,57.0705
Rio Triste,RT,20230801,20230801 14:00:00,Daytime,Non-active,3.386107133,27.272,392.95,,,56.9785
Rio Triste,RT,20230801,20230801 14:10:00,Daytime,Non-active,4.812808336,27.272,392.95,,,56.9785
Rio Triste,RT,20230801,20230801 14:20:00,Daytime,Non-active,1.430663595,27.272,393.35,,,57.0705
Rio Triste,RT,20230801,20230801 14:30:00,Daytime,Non-active,2.709496875,27.272,392.95,,,56.9785
Rio Triste,RT,20230801,20230801 14:40:00,Daytime,Non-active,2.55932088,27.272,392.95,,,56.9785
Rio Triste,RT,20230801,20230801 14:50:00,Daytime,Non-active,8.634652072,27.272,392.95,,,56.9785
Rio Triste,RT,20230801,20230801 15:00:00,Daytime,Non-active,2.408427773,27.272,393.35,,,57.0705
Rio Triste,RT,20230801,20230801 15:10:00,Daytime,Non-active,2.85965438,27.272,392.95,,,56.9785
Rio Triste,RT,20230801,20230801 15:20:00,Daytime,Non-active,3.010491673,27.272,392.25,,,56.8175
Rio Triste,RT,20230801,20230801 15:30:00,Daytime,Non-active,2.634061942,27.272,392.95,,,56.9785
Rio Triste,RT,20230801,20230801 15:40:00,Daytime,Non-active,2.032511033,27.272,392.65,,,56.9095
Rio Triste,RT,20230801,20230801 15:50:00,Daytime,Non-active,1.731973885,27.272,392.65,,,56.9095
Rio Triste,RT,20230801,20230801 16:00:00,Daytime,Non-active,1.656478515,27.173,393.04,,,56.9992
Rio Triste,RT,20230801,20230801 16:10:00,Daytime,Non-active,1.430663595,27.173,391.04,,,56.5392
Rio Triste,RT,20230801,20230801 16:20:00,Daytime,Non-active,1.430663595,27.173,392.24,,,56.8152
Rio Triste,RT,20230801,20230801 16:30:00,Daytime,Non-active,1.204806943,27.173,392.64,,,56.9072
Rio Triste,RT,20230801,20230801 16:40:00,Daytime,Non-active,1.204806943,27.173,392.24,,,56.8152
Rio Triste,RT,20230801,20230801 16:50:00,Daytime,Non-active,0.97890856,27.173,392.24,,,56.8152
Rio Triste,RT,20230801,20230801 17:00:00,Daytime,Non-active,0.828519629,27.173,392.24,,,56.8152
Rio Triste,RT,20230801,20230801 17:10:00,Daytime,Non-active,0.678112208,27.173,392.24,,,56.8152
Rio Triste,RT,20230801,20230801 17:20:00,Daytime,Non-active,0.602551736,27.173,392.24,,,56.8152
Rio Triste,RT,20230801,20230801 17:30:00,Daytime,Non-active,0.452116537,27.173,392.24,,,56.8152
Rio Triste,RT,20230801,20230801 17:40:00,Daytime,Non-active,0.376542111,27.173,392.24,,,56.8152
Rio Triste,RT,20230801,20230801 17:50:00,Daytime,Non-active,0.301662848,27.173,392.24,,,56.8152
Rio Triste,RT,20230801,20230801 18:00:00,Daytime,Non-active,0.150490755,27.173,391.44,,,56.6312
Rio Triste,RT,20230801,20230801 18:10:00,Daytime,Non-active,0.150490755,27.173,391.84,,,56.7232
Rio Triste,RT,20230801,20230801 18:20:00,Daytime,Non-active,0,27.173,392.24,,,56.8152
Rio Triste,RT,20230801,20230801 18:30:00,Daytime,Non-active,0,27.173,392.24,,,56.8152
Rio Triste,RT,20230801,20230801 18:40:00,Daytime,Non-active,0,27.173,391.84,,,56.7232
Rio Triste,RT,20230801,20230801 18:50:00,Daytime,Non-active,0,27.173,391.84,,,56.7232
Rio Triste,RT,20230801,20230801 19:00:00,Nighttime,Non-active,0,27.075,391.04,,,56.5392
Rio Triste,RT,20230801,20230801 19:10:00,Nighttime,Non-active,0,27.075,391.04,,,56.5392
Rio Triste,RT,20230801,20230801 19:20:00,Nighttime,Non-active,0,27.075,391.44,,,56.6312
Rio Triste,RT,20230801,20230801 19:30:00,Nighttime,Non-active,0,27.075,391.04,,,56.5392
Rio Triste,RT,20230801,20230801 19:40:00,Nighttime,Non-active,0,27.075,391.04,,,56.5392
Rio Triste,RT,20230801,20230801 19:50:00,Nighttime,Non-active,0,27.075,388.34,,,55.9182
Rio Triste,RT,20230801,20230801 20:00:00,Nighttime,Non-active,0,27.075,390.74,,,56.4702
Rio Triste,RT,20230801,20230801 20:10:00,Nighttime,Non-active,0,27.075,390.74,,,56.4702
Rio Triste,RT,20230801,20230801 20:20:00,Nighttime,Non-active,0,26.977,390.74,,,56.4702
Rio Triste,RT,20230801,20230801 20:30:00,Nighttime,Non-active,0,26.977,390.74,,,56.4702
Rio Triste,RT,20230801,20230801 20:40:00,Nighttime,Non-active,0,26.977,389.54,,,56.1942
Rio Triste,RT,20230801,20230801 20:50:00,Nighttime,Non-active,0,26.977,389.54,,,56.1942
Rio Triste,RT,20230801,20230801 21:00:00,Nighttime,Non-active,0,26.977,389.54,,,56.1942
Rio Triste,RT,20230801,20230801 21:10:00,Nighttime,Non-active,0,26.977,388.74,,,56.0102
Rio Triste,RT,20230801,20230801 21:20:00,Nighttime,Non-active,0,26.977,388.34,,,55.9182
Rio Triste,RT,20230801,20230801 21:30:00,Nighttime,Non-active,0,26.977,387.24,,,55.6652
Rio Triste,RT,20230801,20230801 21:40:00,Nighttime,Non-active,0,26.977,387.64,,,55.7572
Rio Triste,RT,20230801,20230801 21:50:00,Nighttime,Non-active,0,26.977,383.64,,,54.8372
Rio Triste,RT,20230801,20230801 22:00:00,Nighttime,Non-active,0,26.977,372.64,,,52.3072
Rio Triste,RT,20230801,20230801 22:10:00,Nighttime,Non-active,0,26.977,362.84,,,50.0532
